FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1859,0.022355056209185518,0.022354676093425584,0.002802778666666667,0.0,0.021829337310717248,0.0014239390000000002,UDP
1860,0.02912691175509006,0.020430413750667613,0.1296577356666667,0.0,0.01994411650471364,0.1577422075,UDP
1861,0.04982240964581229,0.04982835969351841,0.026013539333333335,0.0,0.04864673256467982,0.0466138726,UDP
1862,0.02241609990447541,0.022418307401096252,0.11922367066666668,0.0,0.021887021237758566,0.3282156425,UDP
1863,0.042748946778961676,0.04309207289607096,0.17890730640000002,0.0,0.04169913960140079,0.20765299650000002,UDP
1864,0.025758864768069732,0.025729753967978924,0.01839079066666667,0.0,0.025126486884058167,0.025299636,UDP
1865,0.03353238418082803,0.3894819977119205,0.49220749500000005,50.0,0.019468633827804484,0.976291364,UDP
1866,0.018332621288991366,0,0.050713333000000006,0.0,7.394505109731202,0,UDP
1867,0,0,0.00662,0.0,35.40407854984894,0,UDP
1868,0.14531760125589072,0.1453224122572284,0.05859453577777778,0.0,0.14188896146637361,0.04640509588235294,UDP
1869,0.037768597872037506,0.03776490394744846,0.01321774075,0.0,0.036877008935379714,0.027204967333333333,UDP
1870,0.034889557530399705,0.034631534271746214,0.09099644400000001,0.0,0.0338191658968468,0.12300255850000001,UDP
1871,0.040934083440688704,0.041028114324124225,0.0547340788,0.0,0.03997382788866067,0.037839789500000005,UDP
1872,0.045943675792869614,0.04886060373054057,0.5446056017500001,0.0,0.04482965114245517,0.7470669600000001,UDP
1873,0.31020338863437547,0.31086836549294405,0.023292878700000002,0.0,0.30281729897325416,0.021766064310344828,UDP
1874,0,0,0.034126791000000004,0.0,10.988434277339465,0,UDP
1875,0.05470752176733583,0.1849816636058849,0.1306186648,16.666666666666664,0.046573599961509796,0.07944403750000001,UDP
1876,0.04363552470869104,0.04376459100102561,0.038305982,0.0,0.04261072639602513,0.034603475333333335,UDP
1877,0.043635525359492465,0.044915273150308535,0.25888367900000003,0.0,0.04259685624335318,0.3429788773333333,UDP
1878,0.04657062136004183,0.04667993322180636,0.041931264,0.0,0.04543190528369834,0.041588715666666665,UDP
1879,0.08200729132447492,0.04814159678304258,0.0441941896,37.5,0.04691431771129656,0.0181951435,UDP
1880,0.03582557734230702,0.0357520872850634,0.04857009275,0.0,0.034901629475532825,0.03756877166666667,UDP
1881,0.017889682751992986,0.0179262762041202,0.050767435500000006,0.0,0.01746280040185339,0.071202501,UDP
1882,0.7713692126736693,514.2179936124484,0.5208497790000001,0.0,0.735717785061338,0.9941386360000001,UDP
1883,0,0,2.009286543,0.0,0.1866334104045209,0,UDP
1884,0.7713692126736693,81.74802830780942,0.49740929,0.0,0.750057953977872,0.986237444,UDP
1885,0.0601846727994705,0.06003720162493655,0.02593032766666667,0.0,0.0586163545876828,0.018230273800000002,UDP
1886,0.12896319880109508,0.13288427346793186,0.1123148233846154,0.0,0.12593155162723668,0.13496649208333336,UDP
1887,0.12039226619458396,0.1110604067101308,0.2335025207142857,12.5,0.10412944298990172,0.26164050450000004,UDP
1888,0.07907062777793367,0.07906871597826974,0.039316427,0.0,0.07716454705882146,0.038083182625,UDP
1889,0.0460280273199307,0.04742176383267197,0.32513870875,0.0,0.04490772459323038,0.42367340733333336,UDP
1890,0.03470332508100594,0.03468515681617379,0.03149797866666667,0.0,0.03383315946490227,0.046632190000000004,UDP
1891,0.16978205003582394,0.1747938495217159,0.06732169952941176,0.0,0.16574427554098756,0.0709065804375,UDP
1892,0.16796266683306635,0.1632442811609004,0.22416069122222224,5.263157894736842,0.15453695149268837,0.17031602664705883,UDP
1893,0.02156041163500348,0.0215124993658709,0.0510699,0.0,0.021004128722816293,0.037187871500000004,UDP
1894,0.0644245056563179,0.06447849938373192,0.03873117833333334,0.0,0.06287215574924471,0.0264877282,UDP
1895,0.05044536534247061,0.053325251164502416,0.8229452742000001,0.0,0.049248223658817834,0.578778788,UDP
1896,0.7012764777175159,2332.7974877565516,0.5589331165,0.0,0.606965438859509,0.8895384850000001,UDP
1897,0.08586254479204368,0.08548500759314534,0.07012786775,0.0,0.08344761316170494,0.035142897285714285,UDP
1898,0.02368612118305878,0.02369535087238845,0.0270615605,0.0,0.023116186677494453,0.012629647,UDP
1899,0.07879149472431202,0.07835778885888878,0.0336023292,0.0,0.07648284541761143,0.039258667000000004,UDP
1900,0.08197605677018381,0.0930546385509176,0.06146375722222223,10.0,0.07413372941960217,0.034497045625,UDP
1901,0.04688208539709955,0.04680311681999801,0.093947049,0.0,0.04568933531584553,0.11129738566666668,UDP
1902,0.040952727217498264,0.04087038379686472,0.0721756786,0.0,0.039911927107941274,0.0870224715,UDP
1903,0,0,1.005820984,0.0,0.37282976390955863,0,UDP
1904,0.21330485327190896,0.17821580755630007,0.0162722236875,15.789473684210526,0.17394347740732977,0.02302304486666667,UDP
1905,0.014876126026723353,0.014884202285796006,0.009189256500000001,0.0,0.01452727085396604,0.017507981000000002,UDP
1906,321.3862460077802,553.1929606195761,0.005752107,0.0,67.6141835877622,0.00062584,UDP
1907,0.14907289943404933,0.13096988507087814,0.085748221,13.333333333333334,0.12692713677125045,0.09999442191666667,UDP
1908,0.08096884634756188,0.0710687313028982,0.08763184666666668,14.285714285714285,0.06936072538954421,0.17265614640000002,UDP
1909,0.03566617207652197,0.03561369078221063,0.035372479000000005,0.0,0.03477261358448033,0.06059706233333334,UDP
1910,0.0380955874172621,0.03792970088275908,0.0758944318,0.0,0.0370342194967344,0.03824286675,UDP
1911,0.04438249459725145,0.044031061196853065,0.11764977933333333,0.0,0.04299574898248599,0.090636413,UDP
1912,0.035481219004457346,0.033110938474274355,1.5316342420000002,33.33333333333333,0.02785311474796436,3.0015869420000003,UDP
1913,0.026488669920303666,0.026522644001617742,0.057534823000000006,0.0,0.025837287345779322,0.035517690000000005,UDP
1914,0.03748392085878828,0.037494764090537036,0.0053879272500000006,0.0,0.03660520373903335,0.004277533,UDP
1915,0.21356910381644995,0.20928553187356155,0.1979716843125,5.88235294117647,0.19683008094005502,0.10361829953333333,UDP
1916,0.23478206598534196,0.23536379083206618,0.04985347855555555,0.0,0.22893959121327345,0.07016415729411765,UDP
1917,0.24842178535168077,0.2178417193932241,0.1887010015882353,15.0,0.2049095748732738,0.077309971625,UDP
1918,0.320597978033653,0.2754917112311075,0.1709606275909091,15.384615384615385,0.2592815841396226,0.07914388085714286,UDP
1919,0.22812570990851397,0.22804018217399494,0.024006108333333335,0.0,0.2221113294914981,0.020644565764705882,UDP
1920,0.23736789308500172,0.19701710638539713,0.41174274360000007,21.052631578947366,0.178453692615045,0.15736223285714288,UDP
1921,0.33863526701409347,0.3236494130935652,0.0389335482962963,3.571428571428571,0.31457274184996636,0.03169294734615385,UDP
1922,0.20020651529030511,0.20570349919418654,0.031327611000000005,0.0,0.2006593880417914,0.023305053714285713,UDP
1923,0.1547718466886575,0.15487620061294738,0.02571388272727273,0.0,0.15078784075192775,0.0193771189,UDP
1924,0.0571264674392019,0.038166986067725686,0.1633798165,33.33333333333333,0.03701458986017502,0.02731916966666667,UDP
1925,0.12316161031126278,0.12352063197276575,0.0189403699,0.0,0.12019046644271655,0.024430424222222226,UDP
1926,0.04984950743432297,0.04987629688944266,0.0677814394,0.0,0.0486470720442213,0.06360676275,UDP
1927,0.17692494275217674,0.17698981434746008,0.03346538578571429,0.0,0.17231976230663007,0.03346578730769231,UDP
1928,0.03518788825311157,0.03632239254258271,0.4289847126666667,0.0,0.034353189406434566,0.511282554,UDP
1929,0.030789401857513225,0.03173596705968901,0.3554011693333333,0.0,0.030031068245472057,0.5185477505,UDP
1930,0.4658130507500798,0.4672179782798857,0.07044703755555555,0.0,0.45440088134229417,0.023846429514285714,UDP
1931,0.03078940168634886,0.030861777548204863,0.066223971,0.0,0.03001314032222522,0.09528175350000001,UDP
1932,0.0381202117956426,0.03920505946373958,0.32134580875,0.0,0.03719210109764329,0.3019706046666667,UDP
1933,0.06744345224204308,0.06743378789359553,0.258774466375,0.0,0.06578424859238266,0.1938098777142857,UDP
1934,0.04691718427299316,0.047253713489396006,0.08891519725000001,0.0,0.04576129415903749,0.10249379700000001,UDP
1935,0.2027945482902652,0.1982054006231749,0.19785187693333334,6.25,0.18628530292187032,0.08789403542857144,UDP
1936,0.04691718467425763,0.046927513194785095,0.014607499250000001,0.0,0.04578857597180185,0.013428850333333334,UDP
1937,0.053852354594112174,0.03718377024107466,0.5044889375,33.33333333333333,0.034995100296253086,0.30735413733333333,UDP
1938,0.05352005523402544,0.044236658235896884,0.02810605675,20.0,0.04291650765577289,0.03034656166666667,UDP
1939,0.2878574209617813,0.269156235106245,0.24730911965000002,9.090909090909092,0.2611990895291786,0.04879425921052632,UDP
1940,0.04269732041741251,0.042739817742362324,0.01071081125,0.0,0.041695909128182176,0.009687721333333335,UDP
1941,0.0560140484312903,0.05792585013415243,0.25633272825000003,0.0,0.054684872480455414,0.3666894333333333,UDP
1942,0.05895609343869171,0.0638289218301466,0.5221192397500001,0.0,0.05754414904840732,0.6629867833333334,UDP
1943,0.09802458606310174,0.09806378685681827,0.011265252714285716,0.0,0.09571071548734121,0.013938854333333335,UDP
1944,0.037045229883090974,0.02823672712428181,0.0234911395,33.33333333333333,0.02754538509075767,0.011361359000000001,UDP
